Gene Symbol	GO - Biological Process	GO - Cellular Component	GO - Molecular Function	GO ID	GSEA Standard Name	
PYYM_0040900	-	-	-	-	-	
PYYM_0041000	-	-	-	-	-	
PYYM_0041100	-	-	-	-	-	
PYYM_0041200	-	-	-	-	-	
PYYM_0041300	-	-	-	-	-	
PYYM_0041400	-	-	-	-	-	
PYYM_0041500	-	-	-	-	-	
PYYM_0041600	-	-	-	-	-	
PYYM_0041700	-	-	-	-	-	
PYYM_0041900	-	-	-	-	-	
PYYM_0042000	-	-	-	-	-	
PYYM_0042100	-	-	-	-	-	
PYYM_0042200	-	-	-	-	-	
PYYM_0042300	-	-	-	-	-	
PYYM_0042400	-	-	-	-	-	
PYYM_0042500	-	-	-	-	-	
PYYM_0042600	-	-	-	-	-	
PYYM_0042700	-	-	-	-	-	
PYYM_0042800	-	-	-	-	-	
PYYM_0042900	-	-	-	-	-	
PYYM_0043000	-	-	-	-	-	
PYYM_0043100	-	-	-	-	-	
PYYM_0043200	-	-	-	-	-	
PYYM_0043300	-	-	-	-	-	
PYYM_0043400	-	-	-	-	-	
PYYM_0043500	-	-	-	-	-	
PYYM_0043600	-	-	-	-	-	
PYYM_0043700	-	-	-	-	-	
PYYM_0043800	-	-	-	-	-	
PYYM_0043900	-	-	-	-	-	
PYYM_0044000	-	-	-	-	-	
PYYM_0044100	-	-	-	-	-	
PYYM_0044200	-	-	-	-	-	
PYYM_0044300	-	-	-	-	-	
PYYM_0044400	-	-	-	-	-	
PYYM_0044500	-	-	-	-	-	
PYYM_0044600	-	-	-	-	-	
PYYM_0044800	-	-	-	-	-	
PYYM_0044900	-	-	-	-	-	
PYYM_0045000	-	-	-	-	-	
PYYM_0045100	-	-	-	-	-	
PYYM_0045200	-	-	-	-	-	
PYYM_0045300	-	-	-	-	-	
PYYM_0045400	-	-	-	-	-	
PYYM_0045500	-	-	-	-	-	
PYYM_0045600	-	-	-	-	-	
PYYM_0045700	-	-	-	-	-	
PYYM_0045900	-	-	-	-	-	
PYYM_0046000	-	-	-	-	-	
PYYM_0046100	-	-	-	-	-	
PYYM_0046200	-	-	-	-	-	
PYYM_0046300	-	-	-	-	-	
PYYM_0046400	-	-	-	-	-	
PYYM_0046600	-	-	-	-	-	
PYYM_0046800	-	-	-	-	-	
PYYM_0046900	-	-	-	-	-	
PYYM_0047000	-	-	-	-	-	
PYYM_0047100	-	-	-	-	-	
PYYM_0047200	-	-	-	-	-	
PYYM_0047300	-	-	-	-	-	
PYYM_0047400	-	-	-	-	-	
PYYM_0047500	-	-	-	-	-	
PYYM_0047600	-	-	-	-	-	
PYYM_0047700	-	-	-	-	-	
PYYM_0047800	-	-	-	-	-	
PYYM_0047900	-	-	-	-	-	
PYYM_0048000	-	-	-	-	-	
PYYM_0048100	-	-	-	-	-	
PYYM_0048200	-	-	-	-	-	
PYYM_0048300	-	-	-	-	-	
PYYM_0048400	-	-	-	-	-	
PYYM_0048500	-	-	-	-	-	
PYYM_0048600	-	-	-	-	-	
PYYM_0048700	-	-	-	-	-	
PYYM_0048800	-	-	-	-	-	
PYYM_0048900	-	-	-	-	-	
PYYM_0049000	-	-	-	-	-	
PYYM_0049100	-	-	-	-	-	
PYYM_0049200	-	-	-	-	-	
PYYM_0100200	-	-	-	-	-	
PYYM_0114000	-	-	-	-	-	
PYYM_0114100	-	-	-	-	-	
PYYM_0114200	-	-	-	-	-	
PYYM_0114300	-	-	-	-	-	
PYYM_0114400	-	-	-	-	-	
PYYM_0114500	-	-	-	-	-	
PYYM_0114600	-	-	-	-	-	
PYYM_0114700	-	-	-	-	-	
PYYM_0114800	-	-	-	-	-	
PYYM_0114900	-	-	-	-	-	
PYYM_0115600	-	-	-	-	-	
PYYM_0115700	-	-	-	-	-	
PYYM_0115900	-	-	-	-	-	
PYYM_0116200	-	-	-	-	-	
PYYM_0200100	-	-	-	-	-	
PYYM_0200200	-	-	-	-	-	
PYYM_0200300	-	-	-	-	-	
PYYM_0200400	-	-	-	-	-	
PYYM_0200500	-	-	-	-	-	
PYYM_0200600	-	-	-	-	-	
PYYM_0200700	-	-	-	-	-	
PYYM_0200800	-	-	-	-	-	
PYYM_0200900	-	-	-	-	-	
PYYM_0201000	-	-	-	-	-	
PYYM_0201200	-	-	-	-	-	
PYYM_0201400	-	-	-	-	-	
PYYM_0201500	-	-	-	-	-	
PYYM_0201600	-	-	-	-	-	
PYYM_0201700	-	-	-	-	-	
PYYM_0201800	-	-	-	-	-	
PYYM_0201900	-	-	-	-	-	
PYYM_0202100	-	-	-	-	-	
PYYM_0202200	-	-	-	-	-	
PYYM_0202300	-	-	-	-	-	
PYYM_0202400	-	-	-	-	-	
PYYM_0202500	-	-	-	-	-	
PYYM_0202600	-	-	-	-	-	
PYYM_0202700	-	-	-	-	-	
PYYM_0202800	-	-	-	-	-	
PYYM_0202900	-	-	-	-	-	
PYYM_0203000	-	-	-	-	-	
PYYM_0203200	-	-	-	-	-	
PYYM_0203500	-	-	-	-	-	
PYYM_0203600	-	-	-	-	-	
PYYM_0203700	-	-	-	-	-	
PYYM_0203800	-	-	-	-	-	
PYYM_0203900	-	-	-	-	-	
PYYM_0218400	-	-	-	-	-	
PYYM_0218700	-	-	-	-	-	
PYYM_0218800	-	-	-	-	-	
PYYM_0300200	-	-	-	-	-	
PYYM_0300400	-	-	-	-	-	
PYYM_0300500	-	-	-	-	-	
PYYM_0300600	-	-	-	-	-	
PYYM_0300800	-	-	-	-	-	
PYYM_0300900	-	-	-	-	-	
PYYM_0301000	-	-	-	-	-	
PYYM_0301100	-	-	-	-	-	
PYYM_0317700	-	-	-	-	-	
PYYM_0318100	-	-	-	-	-	
PYYM_0318200	-	-	-	-	-	
PYYM_0318400	-	-	-	-	-	
PYYM_0318500	-	-	-	-	-	
PYYM_0318600	-	-	-	-	-	
PYYM_0318700	-	-	-	-	-	
PYYM_0318800	-	-	-	-	-	
PYYM_0318900	-	-	-	-	-	
PYYM_0319000	-	-	-	-	-	
PYYM_0319100	-	-	-	-	-	
PYYM_0319200	-	-	-	-	-	
PYYM_0319300	-	-	-	-	-	
PYYM_0319400	-	-	-	-	-	
PYYM_0400100	-	-	-	-	-	
PYYM_0400200	-	-	-	-	-	
PYYM_0400300	-	-	-	-	-	
PYYM_0400400	-	-	-	-	-	
PYYM_0400500	-	-	-	-	-	
PYYM_0400600	-	-	-	-	-	
PYYM_0400700	-	-	-	-	-	
PYYM_0400800	-	-	-	-	-	
PYYM_0400900	-	-	-	-	-	
PYYM_0401000	-	-	-	-	-	
PYYM_0401100	-	-	-	-	-	
PYYM_0401200	-	-	-	-	-	
PYYM_0401300	-	-	-	-	-	
PYYM_0401400	-	-	-	-	-	
PYYM_0401500	-	-	-	-	-	
PYYM_0401600	-	-	-	-	-	
PYYM_0401800	-	-	-	-	-	
PYYM_0401900	-	-	-	-	-	
PYYM_0402000	-	-	-	-	-	
PYYM_0402100	-	-	-	-	-	
PYYM_0402200	-	-	-	-	-	
PYYM_0402300	-	-	-	-	-	
PYYM_0402500	-	-	-	-	-	
PYYM_0402600	-	-	-	-	-	
PYYM_0402700	-	-	-	-	-	
PYYM_0402800	-	-	-	-	-	
PYYM_0402900	-	-	-	-	-	
PYYM_0403000	-	-	-	-	-	
PYYM_0421800	-	-	-	-	-	
PYYM_0500100	-	-	-	-	-	
PYYM_0500200	-	-	-	-	-	
PYYM_0500300	-	-	-	-	-	
PYYM_0500400	-	-	-	-	-	
PYYM_0500500	-	-	-	-	-	
PYYM_0500600	-	-	-	-	-	
PYYM_0500700	-	-	-	-	-	
PYYM_0500800	-	-	-	-	-	
PYYM_0500900	-	-	-	-	-	
PYYM_0501000	-	-	-	-	-	
PYYM_0501100	-	-	-	-	-	
PYYM_0501200	-	-	-	-	-	
PYYM_0525900	-	-	-	-	-	
PYYM_0526100	-	-	-	-	-	
PYYM_0526200	-	-	-	-	-	
PYYM_0526300	-	-	-	-	-	
PYYM_0526400	-	-	-	-	-	
PYYM_0526500	-	-	-	-	-	
PYYM_0526600	-	-	-	-	-	
PYYM_0526700	-	-	-	-	-	
PYYM_0600100	-	-	-	-	-	
PYYM_0600200	-	-	-	-	-	
PYYM_0600300	-	-	-	-	-	
PYYM_0600400	-	-	-	-	-	
PYYM_0600500	-	-	-	-	-	
PYYM_0600800	-	-	-	-	-	
PYYM_0601000	-	-	-	-	-	
PYYM_0601100	-	-	-	-	-	
PYYM_0601200	-	-	-	-	-	
PYYM_0601300	-	-	-	-	-	
PYYM_0601400	-	-	-	-	-	
PYYM_0601500	-	-	-	-	-	
PYYM_0601600	-	-	-	-	-	
PYYM_0601700	-	-	-	-	-	
PYYM_0601800	-	-	-	-	-	
PYYM_0625700	-	-	-	-	-	
PYYM_0625800	-	-	-	-	-	
PYYM_0626000	-	-	-	-	-	
PYYM_0626100	-	-	-	-	-	
PYYM_0626200	-	-	-	-	-	
PYYM_0626300	-	-	-	-	-	
PYYM_0700100	-	-	-	-	-	
PYYM_0722300	-	-	-	-	-	
PYYM_0722400	-	-	-	-	-	
PYYM_0722500	-	-	-	-	-	
PYYM_0722600	-	-	-	-	-	
PYYM_0722700	-	-	-	-	-	
PYYM_0722800	-	-	-	-	-	
PYYM_0723000	-	-	-	-	-	
PYYM_0723200	-	-	-	-	-	
PYYM_0723300	-	-	-	-	-	
PYYM_0723400	-	-	-	-	-	
PYYM_0723500	-	-	-	-	-	
PYYM_0723600	-	-	-	-	-	
PYYM_0723700	-	-	-	-	-	
PYYM_0723800	-	-	-	-	-	
PYYM_0724100	-	-	-	-	-	
PYYM_0724200	-	-	-	-	-	
PYYM_0724500	-	-	-	-	-	
PYYM_0724600	-	-	-	-	-	
PYYM_0800100	-	-	-	-	-	
PYYM_0800200	-	-	-	-	-	
PYYM_0800300	-	-	-	-	-	
PYYM_0800400	-	-	-	-	-	
PYYM_0800500	-	-	-	-	-	
PYYM_0800600	-	-	-	-	-	
PYYM_0800700	-	-	-	-	-	
PYYM_0800800	-	-	-	-	-	
PYYM_0800900	-	-	-	-	-	
PYYM_0801300	-	-	-	-	-	
PYYM_0801400	-	-	-	-	-	
PYYM_0801700	-	-	-	-	-	
PYYM_0801800	-	-	-	-	-	
PYYM_0801900	-	-	-	-	-	
PYYM_0802100	-	-	-	-	-	
PYYM_0840200	-	-	-	-	-	
PYYM_0840300	-	-	-	-	-	
PYYM_0840700	-	-	-	-	-	
PYYM_0841000	-	-	-	-	-	
PYYM_0841100	-	-	-	-	-	
PYYM_0841200	-	-	-	-	-	
PYYM_0841300	-	-	-	-	-	
PYYM_0841400	-	-	-	-	-	
PYYM_0841500	-	-	-	-	-	
PYYM_0841600	-	-	-	-	-	
PYYM_0841700	-	-	-	-	-	
PYYM_0900200	-	-	-	-	-	
PYYM_0900300	-	-	-	-	-	
PYYM_0900500	-	-	-	-	-	
PYYM_0900600	-	-	-	-	-	
PYYM_0900700	-	-	-	-	-	
PYYM_0900900	-	-	-	-	-	
PYYM_0901000	-	-	-	-	-	
PYYM_0901200	-	-	-	-	-	
PYYM_0901400	-	-	-	-	-	
PYYM_0901600	-	-	-	-	-	
PYYM_0901700	-	-	-	-	-	
PYYM_0945900	-	-	-	-	-	
PYYM_0946100	-	-	-	-	-	
PYYM_0946300	-	-	-	-	-	
PYYM_0946600	-	-	-	-	-	
PYYM_0946800	-	-	-	-	-	
PYYM_1000300	-	-	-	-	-	
PYYM_1000600	-	-	-	-	-	
PYYM_1001200	-	-	-	-	-	
PYYM_1042300	-	-	-	-	-	
PYYM_1042400	-	-	-	-	-	
PYYM_1042500	-	-	-	-	-	
PYYM_1042700	-	-	-	-	-	
PYYM_1042800	-	-	-	-	-	
PYYM_1042900	-	-	-	-	-	
PYYM_1043000	-	-	-	-	-	
PYYM_1043100	-	-	-	-	-	
PYYM_1043300	-	-	-	-	-	
PYYM_1043400	-	-	-	-	-	
PYYM_1043500	-	-	-	-	-	
PYYM_1043700	-	-	-	-	-	
PYYM_1043800	-	-	-	-	-	
PYYM_1043900	-	-	-	-	-	
PYYM_1044000	-	-	-	-	-	
PYYM_1044200	-	-	-	-	-	
PYYM_1044300	-	-	-	-	-	
PYYM_1044400	-	-	-	-	-	
PYYM_1044500	-	-	-	-	-	
PYYM_1044600	-	-	-	-	-	
PYYM_1044700	-	-	-	-	-	
PYYM_1044800	-	-	-	-	-	
PYYM_1100100	-	-	-	-	-	
PYYM_1100200	-	-	-	-	-	
PYYM_1100300	-	-	-	-	-	
PYYM_1100400	-	-	-	-	-	
PYYM_1100500	-	-	-	-	-	
PYYM_1100800	-	-	-	-	-	
PYYM_1100900	-	-	-	-	-	
PYYM_1101000	-	-	-	-	-	
PYYM_1101100	-	-	-	-	-	
PYYM_1101200	-	-	-	-	-	
PYYM_1101300	-	-	-	-	-	
PYYM_1101400	-	-	-	-	-	
PYYM_1101800	-	-	-	-	-	
PYYM_1101900	-	-	-	-	-	
PYYM_1102000	-	-	-	-	-	
PYYM_1102200	-	-	-	-	-	
PYYM_1102300	-	-	-	-	-	
PYYM_1102400	-	-	-	-	-	
PYYM_1102500	-	-	-	-	-	
PYYM_1102700	-	-	-	-	-	
PYYM_1102800	-	-	-	-	-	
PYYM_1102900	-	-	-	-	-	
PYYM_1149100	-	-	-	-	-	
PYYM_1149200	-	-	-	-	-	
PYYM_1149300	-	-	-	-	-	
PYYM_1149600	-	-	-	-	-	
PYYM_1149700	-	-	-	-	-	
PYYM_1149800	-	-	-	-	-	
PYYM_1150000	-	-	-	-	-	
PYYM_1200100	-	-	-	-	-	
PYYM_1200200	-	-	-	-	-	
PYYM_1200300	-	-	-	-	-	
PYYM_1200400	-	-	-	-	-	
PYYM_1200600	-	-	-	-	-	
PYYM_1200800	-	-	-	-	-	
PYYM_1201100	-	-	-	-	-	
PYYM_1201200	-	-	-	-	-	
PYYM_1201700	-	-	-	-	-	
PYYM_1201800	-	-	-	-	-	
PYYM_1201900	-	-	-	-	-	
PYYM_1202000	-	-	-	-	-	
PYYM_1202200	-	-	-	-	-	
PYYM_1202500	-	-	-	-	-	
PYYM_1202600	-	-	-	-	-	
PYYM_1202800	-	-	-	-	-	
PYYM_1203000	-	-	-	-	-	
PYYM_1300200	-	-	-	-	-	
PYYM_1300700	-	-	-	-	-	
PYYM_1300900	-	-	-	-	-	
PYYM_1368100	-	-	-	-	-	
PYYM_1368200	-	-	-	-	-	
PYYM_1368500	-	-	-	-	-	
PYYM_1368600	-	-	-	-	-	
PYYM_1368700	-	-	-	-	-	
PYYM_1368800	-	-	-	-	-	
PYYM_1400100	-	-	-	-	-	
PYYM_1400200	-	-	-	-	-	
PYYM_1400300	-	-	-	-	-	
PYYM_1400400	-	-	-	-	-	
PYYM_1400500	-	-	-	-	-	
PYYM_1400600	-	-	-	-	-	
PYYM_1400700	-	-	-	-	-	
PYYM_1400800	-	-	-	-	-	
PYYM_1400900	-	-	-	-	-	
PYYM_1401000	-	-	-	-	-	
PYYM_1401100	-	-	-	-	-	
PYYM_1401200	-	-	-	-	-	
PYYM_1401300	-	-	-	-	-	
PYYM_1401400	-	-	-	-	-	
PYYM_1401500	-	-	-	-	-	
PYYM_1401600	-	-	-	-	-	
PYYM_1401700	-	-	-	-	-	
PYYM_1401800	-	-	-	-	-	
PYYM_1401900	-	-	-	-	-	
PYYM_1402000	-	-	-	-	-	
PYYM_1402100	-	-	-	-	-	
PYYM_1402400	-	-	-	-	-	
PYYM_1402500	-	-	-	-	-	
PYYM_1402600	-	-	-	-	-	
PYYM_1402700	-	-	-	-	-	
PYYM_1402800	-	-	-	-	-	
PYYM_1402900	-	-	-	-	-	
PYYM_1403000	-	-	-	-	-	
PYYM_1403200	-	-	-	-	-	
PYYM_1403400	-	-	-	-	-	
PYYM_1403500	-	-	-	-	-	
PYYM_1403600	-	-	-	-	-	
PYYM_1403700	-	-	-	-	-	
PYYM_1403800	-	-	-	-	-	
PYYM_1403900	-	-	-	-	-	
PYYM_1404100	-	-	-	-	-	
PmUG01_00010100.1-p1	-	-	-	-	-	
PmUG01_00010200.1-p1	-	-	-	-	-	
PmUG01_00010400.1-p1	-	-	-	-	-	
PmUG01_00010500.1-p1	-	-	-	-	-	
PmUG01_00010600.1-p1	-	-	-	-	-	
PmUG01_00010700.1-p1	-	-	-	-	-	
PmUG01_00010800.1-p1	-	-	-	-	-	
PmUG01_00010900.1-p1	-	-	-	-	-	
PmUG01_00011000.1-p1	-	-	-	-	-	
PmUG01_00011300.1-p1	-	-	-	-	-	
PmUG01_00011400.1-p1	-	-	-	-	-	
PmUG01_00011600.1-p1	-	-	-	-	-	
PmUG01_00011700.1-p1	-	-	-	-	-	
PmUG01_00012100.1-p1	-	-	-	-	-	
PmUG01_00012200.1-p1	-	-	-	-	-	
PmUG01_00012400.1-p1	-	-	-	-	-	
PmUG01_00012700.1-p1	-	-	-	-	-	
PmUG01_00012900.1-p1	-	-	-	-	-	
PmUG01_00013000.1-p1	-	-	-	-	-	
PmUG01_00013200.1-p1	-	-	-	-	-	
PmUG01_00013300.1-p1	-	-	-	-	-	
PmUG01_00013450.1-p1	-	-	-	-	-	
PmUG01_00013500.1-p1	-	-	-	-	-	
PmUG01_00013600.1-p1	-	-	-	-	-	
PmUG01_00013800.1-p1	-	-	-	-	-	
PmUG01_00013900.1-p1	-	-	-	-	-	
PmUG01_00014000.1-p1	-	-	-	-	-	
PmUG01_00014100.1-p1	-	-	-	-	-	
PmUG01_00014200.1-p1	-	-	-	-	-	
PmUG01_00014300.1-p1	-	-	-	-	-	
PmUG01_00014700.1-p1	-	-	-	-	-	
PmUG01_00014800.1-p1	-	-	-	-	-	
PmUG01_00014900.1-p1	-	-	-	-	-	
PmUG01_00015000.1-p1	-	-	-	-	-	
PmUG01_00015100.1-p1	-	-	-	-	-	
PmUG01_00015400.1-p1	-	-	-	-	-	
PmUG01_00015500.1-p1	-	-	-	-	-	
PmUG01_00015600.1-p1	-	-	-	-	-	
PmUG01_00015700.1-p1	-	-	-	-	-	
PmUG01_00015900.1-p1	-	-	-	-	-	
PmUG01_00016300.1-p1	-	-	-	-	-	
PmUG01_00016400.1-p1	-	-	-	-	-	
PmUG01_00016500.1-p1	-	-	-	-	-	
PmUG01_00016600.1-p1	-	-	-	-	-	
PmUG01_00016900.1-p1	-	-	-	-	-	
PmUG01_00017000.1-p1	-	-	-	-	-	
PmUG01_00017300.1-p1	-	-	-	-	-	
PmUG01_00017400.1-p1	-	-	-	-	-	
PmUG01_00017500.1-p1	-	-	-	-	-	
PmUG01_00017900.1-p1	-	-	-	-	-	
PmUG01_00018000.1-p1	-	-	-	-	-	
PmUG01_00018100.1-p1	-	-	-	-	-	
PmUG01_00018400.1-p1	-	-	-	-	-	
PmUG01_00018500.1-p1	-	-	-	-	-	
PmUG01_00018700.1-p1	-	-	-	-	-	
PmUG01_00019000.1-p1	-	-	-	-	-	
PmUG01_00019100.1-p1	-	-	-	-	-	
PmUG01_00019200.1-p1	-	-	-	-	-	
PmUG01_00019400.1-p1	-	-	-	-	-	
PmUG01_00019700.1-p1	-	-	-	-	-	
PmUG01_00019800.1-p1	-	-	-	-	-	
PmUG01_00019900.1-p1	-	-	-	-	-	
PmUG01_00020000.1-p1	-	-	-	-	-	
PmUG01_00020100.1-p1	-	-	-	-	-	
PmUG01_00020200.1-p1	-	-	-	-	-	
PmUG01_00020300.1-p1	-	-	-	-	-	
PmUG01_00020400.1-p1	-	-	-	-	-	
PmUG01_00020700.1-p1	-	-	-	-	-	
PmUG01_00020900.1-p1	-	-	-	-	-	
PmUG01_00021100.1-p1	-	-	-	-	-	
PmUG01_00021400.1-p1	-	-	-	-	-	
PmUG01_00021500.1-p1	-	-	-	-	-	
PmUG01_00021600.1-p1	-	-	-	-	-	
PmUG01_00021700.1-p1	-	-	-	-	-	
PmUG01_00021800.1-p1	-	-	-	-	-	
PmUG01_00022000.1-p1	-	-	-	-	-	
PmUG01_00022100.1-p1	-	-	-	-	-	
PmUG01_00022200.1-p1	-	-	-	-	-	
PmUG01_00022300.1-p1	-	-	-	-	-	
PmUG01_00022500.1-p1	-	-	-	-	-	
PmUG01_00022600.1-p1	-	-	-	-	-	
PmUG01_00022800.1-p1	-	-	-	-	-	
PmUG01_00023200.1-p1	-	-	-	-	-	
PmUG01_00023300.1-p1	-	-	-	-	-	
PmUG01_00023500.1-p1	-	-	-	-	-	
PmUG01_00023600.1-p1	-	-	-	-	-	
PmUG01_00023700.1-p1	-	-	-	-	-	
PmUG01_00023800.1-p1	-	-	-	-	-	
PmUG01_00023900.1-p1	-	-	-	-	-	
PmUG01_00024000.1-p1	-	-	-	-	-	
PmUG01_00024100.1-p1	-	-	-	-	-	
PmUG01_00024200.1-p1	-	-	-	-	-	
PmUG01_00024500.1-p1	-	-	-	-	-	
PmUG01_00024600.1-p1	-	-	-	-	-	
PmUG01_00024800.1-p1	-	-	-	-	-	
PmUG01_00024900.1-p1	-	-	-	-	-	
PmUG01_00025000.1-p1	-	-	-	-	-	
PmUG01_00025200.1-p1	-	-	-	-	-	
PmUG01_00025300.1-p1	-	-	-	-	-	
PmUG01_00025600.1-p1	-	-	-	-	-	
PmUG01_00025700.1-p1	-	-	-	-	-	
PmUG01_00025800.1-p1	-	-	-	-	-	
PmUG01_00026100.1-p1	-	-	-	-	-	
PmUG01_00026200.1-p1	-	-	-	-	-	
PmUG01_00026500.1-p1	-	-	-	-	-	
PmUG01_00026600.1-p1	-	-	-	-	-	
PmUG01_00026700.1-p1	-	-	-	-	-	
PmUG01_00026800.1-p1	-	-	-	-	-	
PmUG01_00026900.1-p1	-	-	-	-	-	
PmUG01_00027100.1-p1	-	-	-	-	-	
PmUG01_00027200.1-p1	-	-	-	-	-	
PmUG01_00027300.1-p1	-	-	-	-	-	
PmUG01_00027400.1-p1	-	-	-	-	-	
PmUG01_00027500.1-p1	-	-	-	-	-	
PmUG01_00027600.1-p1	-	-	-	-	-	
PmUG01_00027700.1-p1	-	-	-	-	-	
PmUG01_00027800.1-p1	-	-	-	-	-	
PmUG01_00027900.1-p1	-	-	-	-	-	
PmUG01_00028000.1-p1	-	-	-	-	-	
PmUG01_00028100.1-p1	-	-	-	-	-	
PmUG01_00028200.1-p1	-	-	-	-	-	
PmUG01_00028300.1-p1	-	-	-	-	-	
PmUG01_00028400.1-p1	-	-	-	-	-	
PmUG01_00028500.1-p1	-	-	-	-	-	
PmUG01_00028700.1-p1	-	-	-	-	-	
PmUG01_00028900.1-p1	-	-	-	-	-	
PmUG01_00029000.1-p1	-	-	-	-	-	
PmUG01_00029400.1-p1	-	-	-	-	-	
PmUG01_00029500.1-p1	-	-	-	-	-	
PmUG01_00029600.1-p1	-	-	-	-	-	
PmUG01_00029700.1-p1	-	-	-	-	-	
PmUG01_00029900.1-p1	-	-	-	-	-	
PmUG01_00030000.1-p1	-	-	-	-	-	
PmUG01_00030100.1-p1	-	-	-	-	-	
PmUG01_00030300.1-p1	-	-	-	-	-	
PmUG01_00030400.1-p1	-	-	-	-	-	
PmUG01_00030700.1-p1	-	-	-	-	-	
PmUG01_00030800.1-p1	-	-	-	-	-	
PmUG01_00031100.1-p1	-	-	-	-	-	
PmUG01_00031200.1-p1	-	-	-	-	-	
PmUG01_00031300.1-p1	-	-	-	-	-	
PmUG01_00031400.1-p1	-	-	-	-	-	
PmUG01_00031800.1-p1	-	-	-	-	-	
PmUG01_00031900.1-p1	-	-	-	-	-	
PmUG01_00032200.1-p1	-	-	-	-	-	
PmUG01_00032300.1-p1	-	-	-	-	-	
PmUG01_00032600.1-p1	-	-	-	-	-	
PmUG01_00032700.1-p1	-	-	-	-	-	
PmUG01_00033000.1-p1	-	-	-	-	-	
PmUG01_00033100.1-p1	-	-	-	-	-	
PmUG01_00033300.1-p1	-	-	-	-	-	
PmUG01_00033700.1-p1	-	-	-	-	-	
PmUG01_00033800.1-p1	-	-	-	-	-	
PmUG01_00033900.1-p1	-	-	-	-	-	
PmUG01_00034000.1-p1	-	-	-	-	-	
PmUG01_00034100.1-p1	-	-	-	-	-	
PmUG01_00034200.1-p1	-	-	-	-	-	
PmUG01_00034300.1-p1	-	-	-	-	-	
PmUG01_00034500.1-p1	-	-	-	-	-	
PmUG01_00034700.1-p1	-	-	-	-	-	
PmUG01_00034800.1-p1	-	-	-	-	-	
PmUG01_00035000.1-p1	-	-	-	-	-	
PmUG01_00035100.1-p1	-	-	-	-	-	
PmUG01_00035200.1-p1	-	-	-	-	-	
PmUG01_00035500.1-p1	-	-	-	-	-	
PmUG01_00035700.1-p1	-	-	-	-	-	
PmUG01_00035800.1-p1	-	-	-	-	-	
PmUG01_00036000.1-p1	-	-	-	-	-	
PmUG01_00036300.1-p1	-	-	-	-	-	
PmUG01_00036400.1-p1	-	-	-	-	-	
PmUG01_00036700.1-p1	-	-	-	-	-	
PmUG01_00036800.1-p1	-	-	-	-	-	
PmUG01_00037100.1-p1	-	-	-	-	-	
PmUG01_00037300.1-p1	-	-	-	-	-	
PmUG01_00037400.1-p1	-	-	-	-	-	
PmUG01_00037700.1-p1	-	-	-	-	-	
PmUG01_00037800.1-p1	-	-	-	-	-	
PmUG01_00038000.1-p1	-	-	-	-	-	
PmUG01_00038100.1-p1	-	-	-	-	-	
PmUG01_00038200.1-p1	-	-	-	-	-	
PmUG01_00038300.1-p1	-	-	-	-	-	
PmUG01_00038500.1-p1	-	-	-	-	-	
PmUG01_00038600.1-p1	-	-	-	-	-	
PmUG01_00038800.1-p1	-	-	-	-	-	
PmUG01_00038900.1-p1	-	-	-	-	-	
PmUG01_00039100.1-p1	-	-	-	-	-	
PmUG01_00039200.1-p1	-	-	-	-	-	
PmUG01_00039300.1-p1	-	-	-	-	-	
PmUG01_00039500.1-p1	-	-	-	-	-	
PmUG01_00039800.1-p1	-	-	-	-	-	
PmUG01_00039900.1-p1	-	-	-	-	-	
PmUG01_00040000.1-p1	-	-	-	-	-	
PmUG01_00040100.1-p1	-	-	-	-	-	
PmUG01_00040200.1-p1	-	-	-	-	-	
PmUG01_00040300.1-p1	-	-	-	-	-	
PmUG01_00040400.1-p1	-	-	-	-	-	
PmUG01_00040500.1-p1	-	-	-	-	-	
PmUG01_00040700.1-p1	-	-	-	-	-	
PmUG01_00041000.1-p1	-	-	-	-	-	
PmUG01_00041100.1-p1	-	-	-	-	-	
PmUG01_00041200.1-p1	-	-	-	-	-	
PmUG01_00041300.1-p1	-	-	-	-	-	
PmUG01_00041500.1-p1	-	-	-	-	-	
PmUG01_00041600.1-p1	-	-	-	-	-	
PmUG01_00041700.1-p1	-	-	-	-	-	
PmUG01_00041800.1-p1	-	-	-	-	-	
PmUG01_00042000.1-p1	-	-	-	-	-	
PmUG01_00042200.1-p1	-	-	-	-	-	
PmUG01_00042300.1-p1	-	-	-	-	-	
PmUG01_00042400.1-p1	-	-	-	-	-	
PmUG01_00042600.1-p1	-	-	-	-	-	
PmUG01_00042700.1-p1	-	-	-	-	-	
PmUG01_00042800.1-p1	-	-	-	-	-	
PmUG01_00043300.1-p1	-	-	-	-	-	
PmUG01_00043400.1-p1	-	-	-	-	-	
PmUG01_00043500.1-p1	-	-	-	-	-	
PmUG01_00043600.1-p1	-	-	-	-	-	
PmUG01_00043700.1-p1	-	-	-	-	-	
PmUG01_00043900.1-p1	-	-	-	-	-	
PmUG01_00044000.1-p1	-	-	-	-	-	
PmUG01_00044100.1-p1	-	-	-	-	-	
PmUG01_00044200.1-p1	-	-	-	-	-	
PmUG01_00044300.1-p1	-	-	-	-	-	
PmUG01_00044400.1-p1	-	-	-	-	-	
PmUG01_00044500.1-p1	-	-	-	-	-	
PmUG01_00044800.1-p1	-	-	-	-	-	
PmUG01_00045000.1-p1	-	-	-	-	-	
PmUG01_00045300.1-p1	-	-	-	-	-	
PmUG01_00045600.1-p1	-	-	-	-	-	
